0,1,2,3,4,5
0.3975209788501746,-0.026781469048678216,0.10685194727115037,-0.45081754433446425,-0.15960913315420736,-0.08925176653060299
0.14734267455387895,-0.14429806884217017,-0.0013572570306000413,-0.006095098587147248,-0.15267160468848434,0.016706343626274534
0.33380067270186364,-0.3077075186164849,0.045245992275404,-0.07988808237272627,0.08161603283053738,0.1508411891102047
-0.3544325883756416,0.009432144823515442,0.26356874589033696,-0.17057804019037234,0.011204122968558642,-0.13496876690466258
0.2419661012356961,0.10200378303913683,-0.06253248966085459,-0.051126444411476527,0.023555467372762817,0.04186894475100191
-0.08871257864077825,0.22560251356315458,-0.026224017794040117,-0.027664270601896038,0.0008531085885354028,-0.042526957767076434
0.34242936399023727,0.06741640186960253,-0.09140083041664109,0.05331780337911269,-0.07483514768704701,-0.028434423891431956
-0.4910428150708114,0.6343904009057748,0.08871016481723111,-0.07497907347110604,-0.02070004671250125,-0.08375249835132406
-0.08288402267551617,-0.11647304877632508,-0.26214353591779166,0.061312298768967564,-0.14186049527366257,0.11090079734101861
-0.28442236199891696,-0.15471009354788695,0.013970435711184307,-0.1990017548296386,0.13566279836413542,0.012907767596040577
-0.4489803579299733,-0.12856358125385958,-9.377801817784257e-06,0.25619027301475183,0.1470999650722429,0.0042615142576254116
0.147077434033068,0.5230100515116327,0.12611510730904318,0.12052680448830404,-0.029839971897937263,0.009818700260964113
0.45485726049104286,0.0778040920867114,-0.1204327751315386,-0.27091529969993144,-0.232520018322396,0.05633755407451236
-0.10090731343210033,0.6294972718494914,0.059498911483359465,-0.23278238314209687,-0.04326242502004241,-0.10875035746553642
-0.2959398979957947,-0.6469942536980847,-0.1910096421022115,-0.1475210840833505,-0.022410591734642216,-0.1798712921648154
-0.09955306831298569,-0.23771548512232424,0.03987285761750139,-0.14945324199325852,0.10588812574364038,0.028486662895960874
-0.3063148184988583,-0.19739283582900846,0.11176349246133563,0.10906705385168812,0.027466969473267093,-0.14159327576799977
-0.28172905590048486,0.45531316568451585,0.38663687129514385,0.26292255392423436,0.07636483418065027,0.0619313846161933
0.09443747499977447,0.13505141185541988,-0.10245133994181231,-0.38789561816336066,0.13417827993278028,0.046128436592500384
0.17168715832137543,0.3696351700794634,0.2708895757810811,0.09007996632111599,-0.04735944742874467,-0.01084296563325861
-0.2167573029836273,-0.5679091865874387,0.4008525152399747,0.0686069617958797,-0.018856618989104828,0.11954745584865802
0.040742175044399136,-0.09514124762185744,0.13640829237523056,-0.14573872696436396,-0.13096863851955773,-0.041202110529523384
-0.12402534092621617,-0.23706599958560212,-0.3249687513642877,0.034267726920362555,-0.10842932577059756,-0.06894554664704056
-0.20716256669212188,-0.1224426833791994,-0.23409898171970484,0.1725266287612633,-0.003938738967756908,-0.09097926557513383
-0.14175593756923432,0.10587792245334564,-0.12310066083722972,-0.26757933728129535,-0.04944802251249066,0.009321361751060908
0.3607375742767865,-0.5239640656782207,0.028591496119880277,0.2963512549440876,0.014760405007679113,0.015441872490140129
-0.2731776097824112,0.1127903389221536,0.3597387211972813,-0.18856999728298743,0.007693119016711554,-0.005643257580980319
-0.408860664874047,-0.0026143449030527448,0.20051476518257466,0.0553949650600306,-0.1788241420278133,-0.05733568337071445
-0.4739673224044126,0.21351725506707586,0.05398792670987636,-0.11170230459781344,0.23661317362217113,0.07367735414305099
0.10339607165127912,-0.3311383268070964,0.3459348679923174,0.08395944055331318,-0.004494895859263278,-0.04910713562594949
0.4758274957688511,0.11148528025301788,0.022465742204006725,0.14225649904274257,0.01484394131415776,-0.027481867877731103
0.14621762582909492,0.31366945388146755,0.19333265298588365,0.2102057117605717,-0.05399953626779029,-0.006773108268578366
0.39353240205398327,0.09232333802085678,0.1396337812332913,0.17447051828969903,0.01906035043900814,0.003327914038678287
0.2185865919473396,-0.1911152350456223,-0.03353387587675708,0.013501340871657275,-0.035977818177131735,-0.05982920987043908
-0.07025417613605438,0.10554966769409575,-0.14314186275250526,0.20437426218513857,-9.236855222507206e-05,0.12154855986846311
-0.4380296835102879,0.49821084758119255,0.22273179871354065,0.1628190978069673,0.07678108075180531,-0.009492863074957348
-0.10614092905306423,0.29121937416317956,-0.031164544398466748,-0.1763705778943274,-0.026054164541996102,0.011556520982423251
-0.03276977811298359,0.15516878877275464,0.05437982431407608,-0.0903795746600214,-0.26435764477187074,0.03247792941444652
0.03653856401988071,-0.527205736357972,-0.19541669644512252,-0.08656300476392448,0.04221226682683158,-0.0786037538425265
0.3166461031146989,-0.14018970013514823,-0.1675050114914551,-0.028957822506623123,0.18274840335876968,0.15281228548103065
0.2557211765142225,0.3339882689223598,-0.10501759140706111,0.09439024691722483,0.023392283029054797,-0.015994597870319312
-0.21171927836789864,-0.11929062897488248,-0.18964701591224453,-0.12587107170709708,-0.06454683851135112,0.0658799267648324
-0.3647270937199763,0.19777603275313013,-0.17741410530598262,0.044028266827174097,0.07279743127857172,0.0087555329299052
0.049278799695504985,-0.18514469380955556,0.40855155189698306,0.033111704940903715,-0.014760986224798689,0.0457152690716054
-0.09404332706251305,0.33440863435179524,-0.0040559716539397914,-0.13629785015670007,-0.03459052346643057,-0.08075561543269287
-0.03277421821431004,-0.6125599176187696,0.28031539793893817,0.06899337027186091,0.047198896897754486,-0.1347960923513667
0.14262908818354988,-0.5190487863416569,0.036132574263187306,-0.04809099160468963,0.04773117263595235,0.005322816204513213
-0.013715753790994082,-0.01637550032710916,0.25188994410090676,0.008232701861096401,0.02367133146853329,-0.065841334563895
0.4744062135992577,0.04431514753665815,0.03361908770418279,0.11668291693361724,0.09647020367060546,-0.02813777472209938
-0.2581830154209983,0.1879412857109512,0.18703590536036688,-0.12222362643693065,0.15339566778738317,0.039700606675095854
0.31080198138935233,0.45512323266248816,0.20970965565935992,-0.2998128736647988,-0.014191681179401556,-0.06524721795273956
0.22946934567239036,0.12746374434431879,-0.2882770326612771,-0.28879254276597816,-0.006488818188093005,-0.04086032779633672
0.3241452872551047,-0.11962430863395503,0.024110570284708505,0.23808277276078188,-0.03019357598382996,0.024596178733877937
-0.011624439472976885,-0.3220049091233836,0.19762902908341495,0.13853384694396365,0.013436662616753603,0.11379652346156882
0.2959263826931523,-0.1422291559099726,-0.19946946212168296,0.014006970937921685,0.118682849524483,0.03317909991030362
-0.2307621069844853,0.27481641592554745,-0.10490983855555572,0.4320989601729802,-0.07355797187974758,-0.007594018909593884
0.48528608877573787,-0.20200645215543192,-0.019626250361587202,-0.10621199716513788,0.032658424827568595,0.004391345744642705
-0.20750580060472995,0.5062191631259387,-0.03287065746780898,-0.24651884567058904,0.27743543311941127,0.010733584239047956
-0.4325181207043817,-0.5513331552643284,0.37154734138223944,0.015782607271398272,-0.15762083836982616,-0.14442528120050468
0.9047857676596994,-0.02132385457057361,-0.08661715861094892,-0.10903506340047907,0.12182921708520553,-0.07523997498850818
0.35625012952952695,-0.1714665139047332,-0.01707926253869359,0.17911676739038293,-0.04988285388233353,0.02296031505950751
-0.1652408021950394,-0.29021177734819853,0.1088544683731506,-0.0663492676350559,-0.27322842259951147,0.515102464470485
-0.03515064489585419,0.26539953442040376,-0.11980847058181401,0.185156861492551,0.007579675611900266,-0.006474812837837636
0.15554852470216973,0.040292766286623816,0.3850393741980317,-0.004034044325540166,0.06508911864852765,-0.006369954580655719
